Day,Hour,Radiation,Temperature,PV_Power_kW,Load_Power_kW,SOC_kWh,action,Gia_mua_dien,Gia_ban_dien
83,12,513.7134845,30.0,4.156914979,0.677,8.8113158,1,3007,671
83,13,472.0954732,29.82962913,3.13549482,0.72,10.985261,1,3007,671
83,14,392.2310942,29.33012702,2.746151754,0.399,13.097698,1,3007,671
83,15,280.5904848,28.53553391,2.0581806,0.262,14.71426,1,3007,671
83,16,146.2181029,27.5,1.080488651,0.363,15.36,1,3007,671
83,17,6.36e-14,26.29409523,0.0,1.53,13.56,2,5174,671
83,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
83,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
83,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
83,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
83,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
83,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
84,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
84,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
84,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
84,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
84,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
84,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
84,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
84,7,230.5732982,26.29409523,0.862314849,2.176,3.84,0,3007,671
84,8,442.466919,27.5,2.148588322,0.381,3.84,0,3007,671
84,9,618.5145016,28.53553391,3.006076882,0.379,3.84,0,3007,671
84,10,744.4537176,29.33012702,2.901882998,0.23,5.6764436,1,5174,671
84,11,810.0817209,29.82962913,3.328572964,3.156,5.8317592,1,5174,671
84,12,810.0817209,30.0,2.978427048,0.677,7.9030436,1,3007,671
84,13,744.4537176,29.82962913,3.964856096,0.72,10.823414,1,3007,671
84,14,618.5145016,29.33012702,2.853907292,0.399,13.032831,1,3007,671
84,15,442.466919,28.53553391,2.316536277,0.262,14.881913,1,3007,671
84,16,230.5732982,27.5,0.89420746,0.363,15.36,1,3007,671
84,17,1e-13,26.29409523,0.0,1.53,13.56,2,5174,671
84,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
84,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
84,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
84,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
84,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
84,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
85,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
85,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
85,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
85,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
85,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
85,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
85,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
85,7,73.54363009,26.29409523,1.113288159,2.176,3.84,0,3007,671
85,8,141.1291926,27.5,1.648260016,0.381,3.84,0,3007,671
85,9,197.2813073,28.53553391,2.534309941,0.379,3.84,0,3007,671
85,10,237.4508638,29.33012702,2.832343307,0.23,5.4825134,1,5174,671
85,11,258.3835634,29.82962913,2.959161908,3.156,5.2509392,2,5174,671
85,12,258.3835634,30.0,3.97785631,0.677,8.2217098,1,3007,671
85,13,237.4508638,29.82962913,3.857098671,0.72,11.045099,1,3007,671
85,14,197.2813073,29.33012702,2.487631834,0.399,12.924867,1,3007,671
85,15,141.1291926,28.53553391,2.142154569,0.262,14.617006,1,3007,671
85,16,73.54363009,27.5,1.188548436,0.363,15.36,1,3007,671
85,17,3.2e-14,26.29409523,0.0,1.53,13.56,2,5174,671
85,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
85,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
85,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
85,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
85,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
85,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
86,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
86,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
86,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
86,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
86,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
86,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
86,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
86,7,265.3947611,26.29409523,1.16883131,2.176,3.84,0,3007,671
86,8,509.288817,27.5,2.154878424,0.381,3.84,0,3007,671
86,9,711.9233219,28.53553391,2.190300871,0.379,3.84,0,3007,671
86,10,856.8820331,29.33012702,3.506602425,0.23,5.3550496,1,5174,671
86,11,932.4212581,29.82962913,4.259441551,3.156,6.348147,1,5174,671
86,12,932.4212581,30.0,3.80217264,0.677,9.1608024,1,3007,671
86,13,856.8820331,29.82962913,2.932331229,0.72,11.151901,1,3007,671
86,14,711.9233219,29.33012702,2.661009063,0.399,13.187709,1,3007,671
86,15,509.288817,28.53553391,2.041717113,0.262,14.789454,1,3007,671
86,16,265.3947611,27.5,0.99693993,0.363,15.36,1,3007,671
86,17,1.15e-13,26.29409523,0.0,1.53,13.56,2,5174,671
86,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
86,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
86,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
86,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
86,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
86,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
87,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
87,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
87,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
87,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
87,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
87,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
87,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
87,7,160.6893179,26.29409523,1.09336799,2.176,3.84,0,3007,671
87,8,308.3605428,27.5,2.133304223,0.381,3.84,0,3007,671
87,9,431.0502305,28.53553391,2.896631606,0.379,4.0910835,1,3007,671
87,10,518.8187921,29.33012702,2.805372328,0.23,6.4089186,1,5174,671
87,11,564.5557407,29.82962913,4.134044621,3.156,7.2891588,1,5174,671
87,12,564.5557407,30.0,2.907294527,0.677,9.2964239,1,3007,671
87,13,518.8187921,29.82962913,2.487295211,0.72,10.88699,1,3007,671
87,14,431.0502305,29.33012702,2.949492872,0.399,13.182433,1,3007,671
87,15,308.3605428,28.53553391,1.879720138,0.262,14.638381,1,3007,671
87,16,160.6893179,27.5,1.164798609,0.363,15.36,1,3007,671
87,17,6.98e-14,26.29409523,0.0,1.53,13.56,2,5174,671
87,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
87,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
87,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
87,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
87,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
87,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
88,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
88,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
88,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
88,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
88,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
88,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
88,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
88,7,294.8061821,26.29409523,1.076495267,2.176,3.84,0,3007,671
88,8,565.7289205,27.5,2.090529656,0.381,3.84,0,3007,671
88,9,790.8196664,28.53553391,2.47798934,0.379,3.84,0,3007,671
88,10,951.8429061,29.33012702,3.809113106,0.23,6.3328348,1,5174,671
88,11,1035.753494,29.82962913,3.876788126,3.156,6.9815441,1,5174,671
88,12,1035.753494,30.0,2.809270853,0.677,8.9005879,1,3007,671
88,13,951.8429061,29.82962913,3.054261655,0.72,11.001423,1,3007,671
88,14,790.8196664,29.33012702,3.174170459,0.399,13.499077,1,3007,671
88,15,565.7289205,28.53553391,1.472200734,0.262,14.588257,1,3007,671
88,16,294.8061821,27.5,1.220491708,0.363,15.36,1,3007,671
88,17,1.28e-13,26.29409523,0.0,1.53,13.56,2,5174,671
88,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
88,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
88,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
88,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
88,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
88,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
89,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
89,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
89,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
89,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
89,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
89,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
89,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
89,7,215.4674515,26.29409523,0.914391538,2.176,3.84,0,3007,671
89,8,413.4790115,27.5,1.922603711,0.381,3.84,0,3007,671
89,9,577.992961,28.53553391,2.581315721,0.379,3.84,0,3007,671
89,10,695.6813583,29.33012702,3.810129824,0.23,6.5534376,1,5174,671
89,11,757.0097893,29.82962913,3.493789168,3.156,6.8574479,1,5174,671
89,12,757.0097893,30.0,3.497686295,0.677,9.3960655,1,3007,671
89,13,695.6813583,29.82962913,2.622954792,0.72,11.108725,1,3007,671
89,14,577.992961,29.33012702,3.302339658,0.399,13.721731,1,3007,671
89,15,413.4790115,28.53553391,1.665147923,0.262,14.984564,1,3007,671
89,16,215.4674515,27.5,0.780151472,0.363,15.36,1,3007,671
89,17,9.37e-14,26.29409523,0.0,1.53,13.56,2,5174,671
89,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
89,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
89,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
89,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
89,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
89,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
90,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
90,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
90,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
90,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
90,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
90,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
90,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
90,7,257.906105,26.29409523,1.039324983,2.176,3.84,0,3007,671
90,8,494.9181912,27.5,2.374760809,0.381,3.84,0,3007,671
90,9,691.8349489,28.53553391,2.574129614,0.379,4.8734363,1,3007,671
90,10,832.7033536,29.33012702,3.875411494,0.23,8.1543067,1,5174,671
90,11,906.1110848,29.82962913,3.214177523,3.156,8.2066664,1,5174,671
90,12,906.1110848,30.0,2.708477675,0.677,10.034996,1,3007,671
90,13,832.7033536,29.82962913,2.72841034,0.72,11.842566,1,3007,671
90,14,691.8349489,29.33012702,2.552093347,0.399,13.78035,1,3007,671
90,15,494.9181912,28.53553391,1.636280507,0.262,15.017202,1,3007,671
90,16,257.906105,27.5,0.743886527,0.363,15.36,1,3007,671
90,17,1.12e-13,26.29409523,0.0,1.53,13.56,2,5174,671
90,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
90,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
90,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
90,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
90,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
90,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
91,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
91,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
91,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
91,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
91,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
91,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
91,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
91,7,110.1316524,26.29409523,1.100149823,2.176,3.84,0,3007,671
91,8,211.3410933,27.5,1.532534161,0.381,3.84,0,3007,671
91,9,295.4289358,28.53553391,2.042518127,0.379,4.9526576,1,3007,671
91,10,355.5828828,29.33012702,3.993303865,0.23,8.3396311,1,5174,671
91,11,386.9296194,29.82962913,3.018561344,3.156,8.1779385,2,5174,671
91,12,386.9296194,30.0,2.706905996,0.677,10.004854,1,3007,671
91,13,355.5828828,29.82962913,2.705409815,0.72,11.791723,1,3007,671
91,14,295.4289358,29.33012702,2.046997458,0.399,13.27492,1,3007,671
91,15,211.3410933,28.53553391,1.800110732,0.262,14.65922,1,3007,671
91,16,110.1316524,27.5,1.141644313,0.363,15.36,1,3007,671
91,17,4.79e-14,26.29409523,0.0,1.53,13.56,2,5174,671
91,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
91,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
91,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
91,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
91,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
91,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
92,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
92,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
92,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
92,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
92,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
92,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
92,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
92,7,107.7958467,26.29409523,1.010736724,2.176,3.84,0,3007,671
92,8,206.8587151,27.5,2.371336439,0.381,3.84,0,3007,671
92,9,289.1631205,28.53553391,3.135796846,0.379,4.961314,1,3007,671
92,10,348.0412497,29.33012702,2.557308221,0.23,7.0558914,1,5174,671
92,11,378.7231467,29.82962913,3.843689188,3.156,7.6748117,1,5174,671
92,12,378.7231467,30.0,3.215157874,0.677,9.9591538,1,3007,671
92,13,348.0412497,29.82962913,2.412606736,0.72,11.4825,1,3007,671
92,14,289.1631205,29.33012702,2.531856681,0.399,13.402071,1,3007,671
92,15,206.8587151,28.53553391,1.650667126,0.262,14.651871,1,3007,671
92,16,107.7958467,27.5,1.149809705,0.363,15.36,1,3007,671
92,17,4.69e-14,26.29409523,0.0,1.53,13.56,2,5174,671
92,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
92,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
92,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
92,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
92,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
92,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
93,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
93,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
93,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
93,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
93,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
93,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
93,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
93,7,198.4378513,26.29409523,0.988206319,2.176,3.84,0,3007,671
93,8,380.7994481,27.5,1.741444336,0.381,3.84,0,3007,671
93,9,532.3109383,28.53553391,2.137236549,0.379,4.6935191,1,3007,671
93,10,640.6977621,29.33012702,3.927781012,0.23,8.0215221,1,5174,671
93,11,697.1790635,29.82962913,2.718049108,3.156,7.5062857,2,5174,671
93,12,697.1790635,30.0,3.13166091,0.677,9.7154805,1,3007,671
93,13,640.6977621,29.82962913,2.878618242,0.72,11.658237,1,3007,671
93,14,532.3109383,29.33012702,2.421350795,0.399,13.478353,1,3007,671
93,15,380.7994481,28.53553391,1.583615263,0.262,14.667806,1,3007,671
93,16,198.4378513,27.5,1.132103997,0.363,15.36,1,3007,671
93,17,8.63e-14,26.29409523,0.0,1.53,13.56,2,5174,671
93,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
93,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
93,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
93,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
93,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
93,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
94,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
94,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
94,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
94,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
94,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
94,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
94,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
94,7,126.6964294,26.29409523,0.750333448,2.176,3.84,0,3007,671
94,8,243.1286675,27.5,1.91426511,0.381,3.84,0,3007,671
94,9,339.864067,28.53553391,3.018629264,0.379,3.84,0,3007,671
94,10,409.065701,29.33012702,3.897991513,0.23,5.1636055,1,5174,671
94,11,445.1272647,29.82962913,4.197036681,3.156,6.1005386,1,5174,671
94,12,445.1272647,30.0,4.040985402,0.677,9.1281254,1,3007,671
94,13,409.065701,29.82962913,3.823380462,0.72,11.921168,1,3007,671
94,14,339.864067,29.33012702,2.260164816,0.399,13.596216,1,3007,671
94,15,243.1286675,28.53553391,1.697701027,0.262,14.888347,1,3007,671
94,16,126.6964294,27.5,0.887058791,0.363,15.36,1,3007,671
94,17,5.51e-14,26.29409523,0.0,1.53,13.56,2,5174,671
94,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
94,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
94,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
94,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
94,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
94,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
95,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
95,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
95,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
95,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
95,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
95,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
95,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
95,7,307.2357454,26.29409523,0.930889217,2.176,3.84,0,3007,671
95,8,589.581078,27.5,1.820764248,0.381,3.84,0,3007,671
95,9,824.1620579,28.53553391,2.048132838,0.379,3.84,0,3007,671
95,10,991.9743294,29.33012702,2.840070349,0.23,5.8835893,1,5174,671
95,11,1079.42274,29.82962913,4.277951914,3.156,6.8933461,1,5174,671
95,12,1079.42274,30.0,4.274438372,0.677,10.131041,1,3007,671
95,13,991.9743294,29.82962913,2.96548728,0.72,12.151979,1,3007,671
95,14,824.1620579,29.33012702,2.052507161,0.399,13.640136,1,3007,671
95,15,589.581078,28.53553391,1.597705579,0.262,14.842271,1,3007,671
95,16,307.2357454,27.5,0.938254868,0.363,15.36,1,3007,671
95,17,1.34e-13,26.29409523,0.0,1.53,13.56,2,5174,671
95,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
95,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
95,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
95,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
95,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
95,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
96,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
96,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
96,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
96,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
96,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
96,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
96,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
96,7,244.5400787,26.29409523,1.053894689,2.176,3.84,0,3007,671
96,8,469.2689745,27.5,2.196381462,0.381,3.84,0,3007,671
96,9,655.9804888,28.53553391,2.087006235,0.379,4.2747393,1,3007,671
96,10,789.5483653,29.33012702,2.937409758,0.23,6.7114081,1,5174,671
96,11,859.1517288,29.82962913,3.159626346,3.156,6.7146718,1,5174,671
96,12,859.1517288,30.0,3.720477256,0.677,9.4538014,1,3007,671
96,13,789.5483653,29.82962913,2.971299888,0.72,11.479971,1,3007,671
96,14,655.9804888,29.33012702,2.192710605,0.399,13.094311,1,3007,671
96,15,469.2689745,28.53553391,1.994846785,0.262,14.653873,1,3007,671
96,16,244.5400787,27.5,1.147585647,0.363,15.36,1,3007,671
96,17,1.06e-13,26.29409523,0.0,1.53,13.56,2,5174,671
96,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
96,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
96,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
96,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
96,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
96,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
97,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
97,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
97,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
97,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
97,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
97,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
97,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
97,7,173.119199,26.29409523,0.798249498,2.176,3.84,0,3007,671
97,8,332.21331,27.5,2.268141654,0.381,3.84,0,3007,671
97,9,464.3934745,28.53553391,2.451316222,0.379,4.6894698,1,3007,671
97,10,558.9512415,29.33012702,3.496271925,0.23,7.6291145,1,5174,671
97,11,608.2261031,29.82962913,2.657288049,3.156,7.0423946,2,5174,671
97,12,608.2261031,30.0,3.815249449,0.677,9.8668191,1,3007,671
97,13,558.9512415,29.82962913,2.907491593,0.72,11.835561,1,3007,671
97,14,464.3934745,29.33012702,2.069320859,0.399,13.33885,1,3007,671
97,15,332.21331,28.53553391,2.007545577,0.262,14.909841,1,3007,671
97,16,173.119199,27.5,0.863176354,0.363,15.36,1,3007,671
97,17,7.53e-14,26.29409523,0.0,1.53,13.56,2,5174,671
97,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
97,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
97,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
97,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
97,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
97,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
98,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
98,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
98,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
98,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
98,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
98,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
98,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
98,7,244.0067291,26.29409523,1.111478986,2.176,3.84,0,3007,671
98,8,468.2454842,27.5,1.947470394,0.381,3.84,0,3007,671
98,9,654.5497749,28.53553391,3.171641059,0.379,4.0842266,1,3007,671
98,10,787.8263356,29.33012702,3.288345251,0.23,6.8367373,1,5174,671
98,11,857.277892,29.82962913,3.544376598,3.156,7.1862762,1,5174,671
98,12,857.277892,30.0,2.953633201,0.677,9.2352461,1,3007,671
98,13,787.8263356,29.82962913,2.667553749,0.72,10.988044,1,3007,671
98,14,654.5497749,29.33012702,3.214218739,0.399,13.521741,1,3007,671
98,15,468.2454842,28.53553391,1.739238931,0.262,14.851256,1,3007,671
98,16,244.0067291,27.5,0.928270676,0.363,15.36,1,3007,671
98,17,1.06e-13,26.29409523,0.0,1.53,13.56,2,5174,671
98,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
98,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
98,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
98,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
98,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
98,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
99,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
99,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
99,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
99,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
99,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
99,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
99,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
99,7,92.49401989,26.29409523,1.220558208,2.176,3.84,0,3007,671
99,8,177.4947244,27.5,1.850581232,0.381,3.84,0,3007,671
99,9,248.1158619,28.53553391,2.645671568,0.379,3.84,0,3007,671
99,10,298.6361279,29.33012702,2.964403144,0.23,4.8903524,1,5174,671
99,11,324.9626708,29.82962913,4.197640029,3.156,5.8278285,1,5174,671
99,12,324.9626708,30.0,3.604297839,0.677,8.4623965,1,3007,671
99,13,298.6361279,29.82962913,3.621633635,0.72,11.073867,1,3007,671
99,14,248.1158619,29.33012702,3.07497862,0.399,13.482248,1,3007,671
99,15,177.4947244,28.53553391,1.752570638,0.262,14.823761,1,3007,671
99,16,92.49401989,27.5,0.958820981,0.363,15.36,1,3007,671
99,17,4.02e-14,26.29409523,0.0,1.53,13.56,2,5174,671
99,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
99,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
99,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
99,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
99,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
99,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
100,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
